localminute,dataid,use,car1,gen
2016-05-01 00:00:00-05,624,0.26731666666666666667,0.00000000000000000000,-0.01465000000000000000
2016-05-01 01:00:00-05,624,0.30768333333333333333,0.00000000000000000000,-0.01470000000000000000
2016-05-01 02:00:00-05,624,0.29521666666666666667,0.00000000000000000000,-0.01500000000000000000
2016-05-01 03:00:00-05,624,0.28410000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-01 04:00:00-05,624,0.29525000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-01 05:00:00-05,624,0.27505000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-01 06:00:00-05,624,0.35048333333333333333,0.00000000000000000000,-0.01396666666666666667
2016-05-01 07:00:00-05,624,0.69283333333333333333,0.00000000000000000000,0.12928333333333333333
2016-05-01 08:00:00-05,624,0.69715000000000000000,0.00000000000000000000,0.38746666666666666667
2016-05-01 09:00:00-05,624,0.36066666666666666667,0.00000000000000000000,0.50241666666666666667
2016-05-01 10:00:00-05,624,0.31120000000000000000,0.00000000000000000000,0.47083333333333333333
2016-05-01 11:00:00-05,624,0.30875000000000000000,0.00000000000000000000,0.59125000000000000000
2016-05-01 12:00:00-05,624,0.57855000000000000000,0.00000000000000000000,1.3923000000000000
2016-05-01 13:00:00-05,624,0.52305000000000000000,0.00000000000000000000,1.8669166666666667
2016-05-01 14:00:00-05,624,0.41585000000000000000,0.00000000000000000000,1.5729833333333333
2016-05-01 15:00:00-05,624,0.24453333333333333333,0.00000000000000000000,1.5019000000000000
2016-05-01 16:00:00-05,624,0.46178333333333333333,0.00000000000000000000,1.6882333333333333
2016-05-01 17:00:00-05,624,0.28340000000000000000,0.00000000000000000000,1.6038666666666667
2016-05-01 18:00:00-05,624,0.35485000000000000000,0.00000000000000000000,0.61703333333333333333
2016-05-01 19:00:00-05,624,0.82145000000000000000,0.00121666666666666667,0.11753333333333333333
2016-05-01 20:00:00-05,624,0.54193333333333333333,0.00038333333333333333,-0.01048333333333333333
2016-05-01 21:00:00-05,624,0.57186666666666666667,0.00000000000000000000,-0.01493333333333333333
2016-05-01 22:00:00-05,624,0.43396666666666666667,0.00000000000000000000,-0.01500000000000000000
2016-05-01 23:00:00-05,624,0.28735000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-02 00:00:00-05,624,0.25336666666666666667,0.00000000000000000000,-0.01488333333333333333
2016-05-02 01:00:00-05,624,0.27186666666666666667,0.00000000000000000000,-0.01500000000000000000
2016-05-02 02:00:00-05,624,0.24596666666666666667,0.00000000000000000000,-0.01500000000000000000
2016-05-02 03:00:00-05,624,0.26973333333333333333,0.00000000000000000000,-0.01500000000000000000
2016-05-02 04:00:00-05,624,0.25690000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-02 05:00:00-05,624,0.26045000000000000000,0.00000000000000000000,-0.01476666666666666667
2016-05-02 06:00:00-05,624,0.57496666666666666667,0.00000000000000000000,-0.01425000000000000000
2016-05-02 07:00:00-05,624,0.40863333333333333333,0.00000000000000000000,0.05088333333333333333
2016-05-02 08:00:00-05,624,0.23005000000000000000,0.00000000000000000000,0.25143333333333333333
2016-05-02 09:00:00-05,624,0.20896666666666666667,0.00000000000000000000,0.56988333333333333333
2016-05-02 10:00:00-05,624,0.18080000000000000000,0.00000000000000000000,0.71340000000000000000
2016-05-02 11:00:00-05,624,0.20148333333333333333,0.00000000000000000000,0.69511666666666666667
2016-05-02 12:00:00-05,624,0.20863333333333333333,0.00000000000000000000,1.1183666666666667
2016-05-02 13:00:00-05,624,0.25256666666666666667,0.00000000000000000000,2.2483500000000000
2016-05-02 14:00:00-05,624,0.20941666666666666667,0.00000000000000000000,1.5326166666666667
2016-05-02 15:00:00-05,624,0.21196666666666666667,0.00000000000000000000,1.1434666666666667
2016-05-02 16:00:00-05,624,0.29493333333333333333,0.00000000000000000000,0.71218333333333333333
2016-05-02 17:00:00-05,624,1.4849666666666667,0.00000000000000000000,0.44160000000000000000
2016-05-02 18:00:00-05,624,0.27605000000000000000,0.00000000000000000000,0.27863333333333333333
2016-05-02 19:00:00-05,624,0.34475000000000000000,0.00000000000000000000,0.07788333333333333333
2016-05-02 20:00:00-05,624,0.47716666666666666667,0.00000000000000000000,-0.01408333333333333333
2016-05-02 21:00:00-05,624,0.34948333333333333333,0.00000000000000000000,-0.01476666666666666667
2016-05-02 22:00:00-05,624,0.27658333333333333333,0.00000000000000000000,-0.01500000000000000000
2016-05-02 23:00:00-05,624,0.26240000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-03 00:00:00-05,624,0.26545000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-03 01:00:00-05,624,0.23845000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-03 02:00:00-05,624,0.25143333333333333333,0.00000000000000000000,-0.01500000000000000000
2016-05-03 03:00:00-05,624,0.26905000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-03 04:00:00-05,624,0.24280000000000000000,0.00000000000000000000,-0.01500000000000000000
2016-05-03 05:00:00-05,624,0.25351666666666666667,0.00000000000000000000,-0.01500000000000000000
2016-05-03 06:00:00-05,624,0.51343333333333333333,0.00000000000000000000,-0.01273333333333333333
2016-05-03 07:00:00-05,624,0.40681666666666666667,0.00000000000000000000,0.07880000000000000000
2016-05-03 08:00:00-05,624,0.33463333333333333333,0.00000000000000000000,0.22823333333333333333
2016-05-03 09:00:00-05,624,0.24486666666666666667,0.00000000000000000000,0.81551666666666666667
2016-05-03 10:00:00-05,624,0.28050000000000000000,0.00000000000000000000,1.6685000000000000
2016-05-03 11:00:00-05,624,0.29025000000000000000,0.00000000000000000000,2.6690833333333333
2016-05-03 12:00:00-05,624,0.31136666666666666667,0.00000000000000000000,3.0926500000000000
2016-05-03 13:00:00-05,624,0.31925000000000000000,0.00000000000000000000,3.3036000000000000
2016-05-03 14:00:00-05,624,0.28193333333333333333,0.00000000000000000000,3.3239833333333333
2016-05-03 15:00:00-05,624,0.38165000000000000000,0.00000000000000000000,3.1150166666666667
2016-05-03 16:00:00-05,624,0.29511666666666666667,0.00000000000000000000,2.7162666666666667
2016-05-03 17:00:00-05,624,1.0854000000000000,0.00000000000000000000,2.1149833333333333
2016-05-03 18:00:00-05,624,0.23673333333333333333,0.00000000000000000000,0.89193333333333333333
