localminute,dataid,use,car1,gen
2015-05-03 11:00:00-05,624,0.36405000000000000000,0.00000000000000000000,2.1447500000000000
2015-05-03 12:00:00-05,624,0.47070000000000000000,0.00000000000000000000,2.5627500000000000
2015-05-03 13:00:00-05,624,0.54588333333333333333,0.00000000000000000000,2.5838333333333333
2015-05-03 14:00:00-05,624,0.49395000000000000000,0.00000000000000000000,2.8808000000000000
2015-05-03 15:00:00-05,624,0.38325000000000000000,0.00000000000000000000,2.8460333333333333
2015-05-03 16:00:00-05,624,0.34200000000000000000,0.00000000000000000000,2.6786166666666667
2015-05-03 17:00:00-05,624,1.00361666666666666667,0.00000000000000000000,1.5847333333333333
2015-05-03 18:00:00-05,624,0.55078333333333333333,0.00000000000000000000,0.35971666666666666667
2015-05-03 19:00:00-05,624,0.60726666666666666667,0.00000000000000000000,0.15391666666666666667
2015-05-03 20:00:00-05,624,0.52748333333333333333,0.000066666666666666666667,-0.01263333333333333333
2015-05-03 21:00:00-05,624,1.1674000000000000,0.00173333333333333333,-0.01500000000000000000
2015-05-03 22:00:00-05,624,0.56260000000000000000,0.00038333333333333333,-0.01570000000000000000
2015-05-03 23:00:00-05,624,0.31848333333333333333,0.00000000000000000000,-0.01601666666666666667
2015-05-04 00:00:00-05,624,0.24026666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-04 01:00:00-05,624,0.35421666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-04 02:00:00-05,624,0.28013333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-04 03:00:00-05,624,0.22456666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-04 04:00:00-05,624,0.25326666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-04 05:00:00-05,624,0.23663333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-04 06:00:00-05,624,0.40713333333333333333,0.00000000000000000000,-0.01485000000000000000
2015-05-04 07:00:00-05,624,0.41360000000000000000,0.00000000000000000000,0.07433333333333333333
2015-05-04 08:00:00-05,624,0.42401666666666666667,0.00000000000000000000,0.35556666666666666667
2015-05-04 09:00:00-05,624,0.32773333333333333333,0.00000000000000000000,0.94595000000000000000
2015-05-04 10:00:00-05,624,0.32875000000000000000,0.00000000000000000000,0.97063333333333333333
2015-05-04 11:00:00-05,624,0.29618333333333333333,0.00000000000000000000,1.2428666666666667
2015-05-04 12:00:00-05,624,0.31921666666666666667,0.00000000000000000000,1.6019000000000000
2015-05-04 13:00:00-05,624,0.40266666666666666667,0.00000000000000000000,2.6204166666666667
2015-05-04 14:00:00-05,624,0.41498333333333333333,0.00000000000000000000,2.6181500000000000
2015-05-04 15:00:00-05,624,0.45690000000000000000,0.00000000000000000000,2.6854500000000000
2015-05-04 16:00:00-05,624,0.31366666666666666667,0.00000000000000000000,1.8915833333333333
2015-05-04 17:00:00-05,624,0.75255000000000000000,0.00000000000000000000,1.2344000000000000
2015-05-04 18:00:00-05,624,0.48463333333333333333,0.00000000000000000000,0.67121666666666666667
2015-05-04 19:00:00-05,624,0.33548333333333333333,0.00000000000000000000,0.08858333333333333333
2015-05-04 20:00:00-05,624,0.92761666666666666667,0.00000000000000000000,-0.01730000000000000000
2015-05-04 21:00:00-05,624,0.39010000000000000000,0.00000000000000000000,-0.01593333333333333333
2015-05-04 22:00:00-05,624,0.32063333333333333333,0.00000000000000000000,-0.01541666666666666667
2015-05-04 23:00:00-05,624,0.27995000000000000000,0.00000000000000000000,-0.01541666666666666667
2015-05-05 00:00:00-05,624,0.25008333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-05 01:00:00-05,624,0.28725000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-05 02:00:00-05,624,0.26716666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-05 03:00:00-05,624,0.26120000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-05 04:00:00-05,624,0.27260000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-05 05:00:00-05,624,0.25823333333333333333,0.00000000000000000000,-0.01598333333333333333
2015-05-05 06:00:00-05,624,0.49626666666666666667,0.00000000000000000000,-0.01495000000000000000
2015-05-05 07:00:00-05,624,0.38338333333333333333,0.00000000000000000000,0.09323333333333333333
2015-05-05 08:00:00-05,624,0.33063333333333333333,0.00000000000000000000,0.30361666666666666667
2015-05-05 09:00:00-05,624,0.59931666666666666667,0.00000000000000000000,0.72635000000000000000
2015-05-05 10:00:00-05,624,0.35061666666666666667,0.00000000000000000000,1.2537333333333333
2015-05-05 11:00:00-05,624,0.37511666666666666667,0.00000000000000000000,1.4939000000000000
2015-05-05 12:00:00-05,624,0.52998333333333333333,0.00000000000000000000,1.0356333333333333
2015-05-05 13:00:00-05,624,0.53566666666666666667,0.00000000000000000000,2.3342166666666667
2015-05-05 14:00:00-05,624,0.43346666666666666667,0.00000000000000000000,1.9344500000000000
2015-05-05 15:00:00-05,624,5.0670833333333333,4.5829833333333333,2.0356333333333333
2015-05-05 16:00:00-05,624,5.0346500000000000,4.5378666666666667,1.0319666666666667
2015-05-05 17:00:00-05,624,0.53766666666666666667,0.00000000000000000000,0.23665000000000000000
2015-05-05 18:00:00-05,624,0.98273333333333333333,0.00146666666666666667,0.00370000000000000000
2015-05-05 19:00:00-05,624,0.22655000000000000000,0.00033333333333333333,-0.00450000000000000000
2015-05-05 20:00:00-05,624,0.00200000000000000000,0.00000000000000000000,0.00000000000000000000
2015-05-05 21:00:00-05,624,0.18961666666666666667,0.00000000000000000000,-0.00771666666666666667
2015-05-05 22:00:00-05,624,0.29540000000000000000,0.00000000000000000000,-0.01533333333333333333
2015-05-05 23:00:00-05,624,0.26900000000000000000,0.00000000000000000000,-0.01546666666666666667
2015-05-06 00:00:00-05,624,0.23023333333333333333,0.00000000000000000000,-0.01580000000000000000
2015-05-06 01:00:00-05,624,0.23931666666666666667,0.00000000000000000000,-0.01581666666666666667
2015-05-06 02:00:00-05,624,0.26403333333333333333,0.00000000000000000000,-0.01581666666666666667
2015-05-06 03:00:00-05,624,0.22790000000000000000,0.00000000000000000000,-0.01598333333333333333
2015-05-06 04:00:00-05,624,0.24951666666666666667,0.00000000000000000000,-0.01568333333333333333
2015-05-06 05:00:00-05,624,0.26301666666666666667,0.00000000000000000000,-0.01500000000000000000
2015-05-06 06:00:00-05,624,0.67863333333333333333,0.00000000000000000000,-0.01483333333333333333
2015-05-06 07:00:00-05,624,0.39266666666666666667,0.00000000000000000000,0.03386666666666666667
2015-05-06 08:00:00-05,624,0.36651666666666666667,0.00000000000000000000,0.31718333333333333333
2015-05-06 09:00:00-05,624,0.30840000000000000000,0.00000000000000000000,0.59156666666666666667
2015-05-06 10:00:00-05,624,0.47833333333333333333,0.00000000000000000000,1.2211166666666667
2015-05-06 11:00:00-05,624,0.38100000000000000000,0.00000000000000000000,1.9065000000000000
2015-05-06 12:00:00-05,624,0.26253333333333333333,0.00000000000000000000,1.8166666666666667
2015-05-06 13:00:00-05,624,0.38756666666666666667,0.00000000000000000000,2.4063833333333333
2015-05-06 14:00:00-05,624,0.37015000000000000000,0.00000000000000000000,2.5307666666666667
2015-05-06 15:00:00-05,624,0.34981666666666666667,0.00000000000000000000,2.3273166666666667
2015-05-06 16:00:00-05,624,0.41296666666666666667,0.00000000000000000000,2.2443000000000000
2015-05-06 17:00:00-05,624,0.92271666666666666667,0.00000000000000000000,1.2834166666666667
2015-05-06 18:00:00-05,624,0.44168333333333333333,0.00000000000000000000,0.64726666666666666667
2015-05-06 19:00:00-05,624,0.40776666666666666667,0.00000000000000000000,0.22286666666666666667
2015-05-06 20:00:00-05,624,0.51158333333333333333,0.00000000000000000000,-0.01175000000000000000
2015-05-06 21:00:00-05,624,0.53620000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-06 22:00:00-05,624,0.41108333333333333333,0.00000000000000000000,-0.01598333333333333333
2015-05-06 23:00:00-05,624,0.46123333333333333333,0.00000000000000000000,-0.01598333333333333333
2015-05-07 00:00:00-05,624,0.28310000000000000000,0.00000000000000000000,-0.01583333333333333333
2015-05-07 01:00:00-05,624,0.26625000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-07 02:00:00-05,624,0.29640000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-07 03:00:00-05,624,0.29653333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-07 04:00:00-05,624,0.28673333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-07 05:00:00-05,624,0.32955000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-07 06:00:00-05,624,0.87216666666666666667,0.00000000000000000000,-0.01455000000000000000
2015-05-07 07:00:00-05,624,0.83446666666666666667,0.00000000000000000000,0.04625000000000000000
2015-05-07 08:00:00-05,624,1.1632333333333333,0.00060000000000000000,0.13726666666666666667
2015-05-07 09:00:00-05,624,0.76483333333333333333,0.00033333333333333333,0.22890000000000000000
2015-05-07 10:00:00-05,624,0.46401666666666666667,0.00000000000000000000,0.88833333333333333333
2015-05-07 11:00:00-05,624,0.37858333333333333333,0.00000000000000000000,0.90228333333333333333
2015-05-07 12:00:00-05,624,0.37808333333333333333,0.00000000000000000000,1.3255000000000000
2015-05-07 13:00:00-05,624,0.48286666666666666667,0.00000000000000000000,1.9536833333333333
2015-05-07 14:00:00-05,624,0.32175000000000000000,0.00000000000000000000,1.3113500000000000
2015-05-07 15:00:00-05,624,0.35766666666666666667,0.00000000000000000000,1.3643166666666667
2015-05-07 16:00:00-05,624,0.78591666666666666667,0.00000000000000000000,0.75120000000000000000
2015-05-07 17:00:00-05,624,1.8742666666666667,0.00000000000000000000,0.85586666666666666667
2015-05-07 18:00:00-05,624,1.2554166666666667,0.00000000000000000000,0.15870000000000000000
2015-05-07 19:00:00-05,624,0.59151666666666666667,0.00000000000000000000,0.01161666666666666667
2015-05-07 20:00:00-05,624,0.52288333333333333333,0.00000000000000000000,-0.01625000000000000000
2015-05-07 21:00:00-05,624,0.68426666666666666667,0.00000000000000000000,-0.01673333333333333333
2015-05-07 22:00:00-05,624,6.2962833333333333,5.8760666666666667,-0.03213333333333333333
2015-05-07 23:00:00-05,624,6.9598500000000000,6.6555166666666667,-0.03400000000000000000
2015-05-08 00:00:00-05,624,3.1665166666666667,2.8730166666666667,-0.02351666666666666667
2015-05-08 01:00:00-05,624,0.46713333333333333333,0.17395000000000000000,-0.01635000000000000000
2015-05-08 02:00:00-05,624,0.29071666666666666667,0.00500000000000000000,-0.01600000000000000000
2015-05-08 03:00:00-05,624,0.32395000000000000000,0.00500000000000000000,-0.01600000000000000000
2015-05-08 04:00:00-05,624,0.28290000000000000000,0.00500000000000000000,-0.01565000000000000000
2015-05-08 05:00:00-05,624,0.24815000000000000000,0.00500000000000000000,-0.01500000000000000000
2015-05-08 06:00:00-05,624,0.63158333333333333333,0.00563333333333333333,-0.01375000000000000000
2015-05-08 07:00:00-05,624,0.82495000000000000000,0.00060000000000000000,0.06320000000000000000
2015-05-08 08:00:00-05,624,0.40161666666666666667,0.00000000000000000000,0.25816666666666666667
2015-05-08 09:00:00-05,624,0.50071666666666666667,0.00000000000000000000,0.50235000000000000000
2015-05-08 10:00:00-05,624,0.25125000000000000000,0.00000000000000000000,0.59936666666666666667
2015-05-08 11:00:00-05,624,0.24318333333333333333,0.00000000000000000000,0.40926666666666666667
2015-05-08 12:00:00-05,624,0.24525000000000000000,0.00000000000000000000,0.52941666666666666667
2015-05-08 13:00:00-05,624,0.22991666666666666667,0.00000000000000000000,0.67155000000000000000
2015-05-08 14:00:00-05,624,0.83261666666666666667,0.00000000000000000000,0.33076666666666666667
2015-05-08 15:00:00-05,624,0.77465000000000000000,0.00000000000000000000,0.24486666666666666667
2015-05-08 16:00:00-05,624,0.39820000000000000000,0.00000000000000000000,0.24863333333333333333
2015-05-08 17:00:00-05,624,1.1114666666666667,0.00000000000000000000,0.30080000000000000000
2015-05-08 18:00:00-05,624,0.81791666666666666667,0.00100000000000000000,0.12008333333333333333
2015-05-08 19:00:00-05,624,0.73400000000000000000,0.00046666666666666667,0.27005000000000000000
2015-05-08 20:00:00-05,624,0.38880000000000000000,0.00000000000000000000,-0.01196666666666666667
2015-05-08 21:00:00-05,624,0.58823333333333333333,0.00000000000000000000,-0.01595000000000000000
2015-05-08 22:00:00-05,624,0.33121666666666666667,0.00000000000000000000,-0.01500000000000000000
2015-05-08 23:00:00-05,624,0.41860000000000000000,0.00000000000000000000,-0.01500000000000000000
2015-05-09 00:00:00-05,624,0.60493333333333333333,0.00000000000000000000,-0.01655000000000000000
2015-05-09 01:00:00-05,624,0.79516666666666666667,0.00000000000000000000,-0.01720000000000000000
2015-05-09 02:00:00-05,624,0.57006666666666666667,0.00000000000000000000,-0.01675000000000000000
2015-05-09 03:00:00-05,624,0.26620000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-09 04:00:00-05,624,0.24006666666666666667,0.00000000000000000000,-0.01596666666666666667
2015-05-09 05:00:00-05,624,0.29553333333333333333,0.00000000000000000000,-0.01598333333333333333
2015-05-09 06:00:00-05,624,0.35653333333333333333,0.00000000000000000000,-0.01400000000000000000
2015-05-09 07:00:00-05,624,0.50308333333333333333,0.00000000000000000000,0.02231666666666666667
2015-05-09 08:00:00-05,624,0.40623333333333333333,0.00000000000000000000,0.14481666666666666667
2015-05-09 09:00:00-05,624,0.47401666666666666667,0.00000000000000000000,0.70100000000000000000
2015-05-09 10:00:00-05,624,0.27570000000000000000,0.00000000000000000000,1.1032166666666667
2015-05-09 11:00:00-05,624,0.39553333333333333333,0.00000000000000000000,1.2454500000000000
2015-05-09 12:00:00-05,624,1.3428000000000000,0.00000000000000000000,1.9911500000000000
2015-05-09 13:00:00-05,624,0.54318333333333333333,0.00000000000000000000,1.2357500000000000
2015-05-09 14:00:00-05,624,0.57310000000000000000,0.00000000000000000000,1.2983000000000000
2015-05-09 15:00:00-05,624,0.54688333333333333333,0.00000000000000000000,0.76436666666666666667
2015-05-09 16:00:00-05,624,0.96398333333333333333,0.00000000000000000000,1.9977666666666667
2015-05-09 17:00:00-05,624,0.76456666666666666667,0.00000000000000000000,1.5911833333333333
2015-05-09 18:00:00-05,624,1.5100166666666667,0.00000000000000000000,0.35608333333333333333
2015-05-09 19:00:00-05,624,1.4470333333333333,0.00000000000000000000,0.14516666666666666667
2015-05-09 20:00:00-05,624,1.0210166666666667,0.00000000000000000000,-0.01328333333333333333
2015-05-09 21:00:00-05,624,0.59381666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-09 22:00:00-05,624,0.37141666666666666667,0.00000000000000000000,-0.01533333333333333333
2015-05-09 23:00:00-05,624,0.33056666666666666667,0.00000000000000000000,-0.01525000000000000000
2015-05-10 00:00:00-05,624,0.26345000000000000000,0.00000000000000000000,-0.01515000000000000000
2015-05-10 01:00:00-05,624,0.23698333333333333333,0.00000000000000000000,-0.01503333333333333333
2015-05-10 02:00:00-05,624,0.24283333333333333333,0.00000000000000000000,-0.01540000000000000000
2015-05-10 03:00:00-05,624,0.25945000000000000000,0.00000000000000000000,-0.01515000000000000000
2015-05-10 04:00:00-05,624,0.22296666666666666667,0.00000000000000000000,-0.01516666666666666667
2015-05-10 05:00:00-05,624,0.25691666666666666667,0.00000000000000000000,-0.01500000000000000000
2015-05-10 06:00:00-05,624,0.24545000000000000000,0.00000000000000000000,-0.01500000000000000000
2015-05-10 07:00:00-05,624,0.64455000000000000000,0.00000000000000000000,0.10221666666666666667
2015-05-10 08:00:00-05,624,0.61671666666666666667,0.00000000000000000000,0.30123333333333333333
2015-05-10 09:00:00-05,624,1.1402500000000000,0.00000000000000000000,0.43870000000000000000
2015-05-10 10:00:00-05,624,0.96945000000000000000,0.00000000000000000000,1.0593500000000000
2015-05-10 11:00:00-05,624,0.39231666666666666667,0.00000000000000000000,1.9490666666666667
2015-05-10 12:00:00-05,624,0.34260000000000000000,0.00000000000000000000,2.3786000000000000
2015-05-10 13:00:00-05,624,0.39560000000000000000,0.00000000000000000000,2.8325000000000000
2015-05-10 14:00:00-05,624,1.6393500000000000,1.2635666666666667,2.4511166666666667
2015-05-10 15:00:00-05,624,0.28088333333333333333,0.00000000000000000000,2.4645166666666667
2015-05-10 16:00:00-05,624,0.64775000000000000000,0.00000000000000000000,2.1577500000000000
2015-05-10 17:00:00-05,624,0.53063333333333333333,0.00000000000000000000,1.3343333333333333
2015-05-10 18:00:00-05,624,1.3203500000000000,0.00000000000000000000,0.53405000000000000000
2015-05-10 19:00:00-05,624,0.58720000000000000000,0.00000000000000000000,0.13783333333333333333
2015-05-10 20:00:00-05,624,0.66320000000000000000,0.00000000000000000000,-0.01305000000000000000
2015-05-10 21:00:00-05,624,0.68141666666666666667,0.00000000000000000000,-0.01585000000000000000
2015-05-10 22:00:00-05,624,0.56986666666666666667,0.00000000000000000000,-0.01590000000000000000
2015-05-10 23:00:00-05,624,0.28686666666666666667,0.00000000000000000000,-0.01591666666666666667
2015-05-11 00:00:00-05,624,0.42830000000000000000,0.00000000000000000000,-0.01645000000000000000
2015-05-11 01:00:00-05,624,0.47970000000000000000,0.00000000000000000000,-0.01650000000000000000
2015-05-11 02:00:00-05,624,0.44361666666666666667,0.00000000000000000000,-0.01645000000000000000
2015-05-11 03:00:00-05,624,0.27611666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-11 04:00:00-05,624,0.44330000000000000000,0.00000000000000000000,-0.01640000000000000000
2015-05-11 05:00:00-05,624,0.25710000000000000000,0.00000000000000000000,-0.01525000000000000000
2015-05-11 06:00:00-05,624,0.49225000000000000000,0.00000000000000000000,-0.01495000000000000000
2015-05-11 07:00:00-05,624,0.67361666666666666667,0.00000000000000000000,-0.00648333333333333333
2015-05-11 08:00:00-05,624,0.70863333333333333333,0.00000000000000000000,0.01598333333333333333
2015-05-11 09:00:00-05,624,0.60193333333333333333,0.00000000000000000000,0.17608333333333333333
2015-05-11 10:00:00-05,624,0.35065000000000000000,0.00000000000000000000,0.08948333333333333333
2015-05-11 11:00:00-05,624,0.32870000000000000000,0.00000000000000000000,0.44048333333333333333
2015-05-11 12:00:00-05,624,0.30060000000000000000,0.00000000000000000000,0.67918333333333333333
2015-05-11 13:00:00-05,624,0.38863333333333333333,0.00000000000000000000,1.4949833333333333
2015-05-11 14:00:00-05,624,0.37733333333333333333,0.00000000000000000000,1.7682833333333333
2015-05-11 15:00:00-05,624,0.33180000000000000000,0.00000000000000000000,0.92986666666666666667
2015-05-11 16:00:00-05,624,0.60345000000000000000,0.00000000000000000000,1.6879666666666667
2015-05-11 17:00:00-05,624,1.4216500000000000,0.00000000000000000000,1.0216666666666667
2015-05-11 18:00:00-05,624,0.53470000000000000000,0.00000000000000000000,0.28470000000000000000
2015-05-11 19:00:00-05,624,0.46091666666666666667,0.00000000000000000000,0.07261666666666666667
2015-05-11 20:00:00-05,624,1.1328000000000000,0.00193333333333333333,-0.01550000000000000000
2015-05-11 21:00:00-05,624,0.50821666666666666667,0.00026666666666666667,-0.01561666666666666667
2015-05-11 22:00:00-05,624,0.70311666666666666667,0.00000000000000000000,-0.01698333333333333333
2015-05-11 23:00:00-05,624,0.33828333333333333333,0.00000000000000000000,-0.01640000000000000000
2015-05-12 00:00:00-05,624,0.40053333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-12 01:00:00-05,624,0.29848333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-12 02:00:00-05,624,0.24548333333333333333,0.00000000000000000000,-0.01600000000000000000
2015-05-12 03:00:00-05,624,0.26056666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-12 04:00:00-05,624,0.22640000000000000000,0.00000000000000000000,-0.01600000000000000000
2015-05-12 05:00:00-05,624,0.27811666666666666667,0.00000000000000000000,-0.01568333333333333333
2015-05-12 06:00:00-05,624,0.57445000000000000000,0.00000000000000000000,-0.01423333333333333333
2015-05-12 07:00:00-05,624,0.45848333333333333333,0.00000000000000000000,0.07055000000000000000
2015-05-12 08:00:00-05,624,0.47630000000000000000,0.00000000000000000000,0.17011666666666666667
2015-05-12 09:00:00-05,624,0.39535000000000000000,0.00000000000000000000,0.21495000000000000000
2015-05-12 10:00:00-05,624,0.29706666666666666667,0.00000000000000000000,0.20988333333333333333
2015-05-12 11:00:00-05,624,0.31598333333333333333,0.00000000000000000000,0.46536666666666666667
2015-05-12 12:00:00-05,624,0.30100000000000000000,0.00000000000000000000,0.83961666666666666667
2015-05-12 13:00:00-05,624,0.47551666666666666667,0.00000000000000000000,0.42481666666666666667
2015-05-12 14:00:00-05,624,0.31921666666666666667,0.00000000000000000000,0.42125000000000000000
2015-05-12 15:00:00-05,624,0.33435000000000000000,0.00000000000000000000,0.47275000000000000000
2015-05-12 16:00:00-05,624,1.3947166666666667,0.00000000000000000000,0.62678333333333333333
2015-05-12 17:00:00-05,624,2.1961666666666667,0.00000000000000000000,0.36031666666666666667
2015-05-12 18:00:00-05,624,0.89681666666666666667,0.00000000000000000000,0.17621666666666666667
2015-05-12 19:00:00-05,624,0.48203333333333333333,0.00000000000000000000,0.03161666666666666667
2015-05-12 20:00:00-05,624,0.65220000000000000000,0.00000000000000000000,-0.01458333333333333333
2015-05-12 21:00:00-05,624,0.48896666666666666667,0.00000000000000000000,-0.01603333333333333333
2015-05-12 22:00:00-05,624,0.49203333333333333333,0.00000000000000000000,-0.01688333333333333333
2015-05-12 23:00:00-05,624,0.32891666666666666667,0.00000000000000000000,-0.01595000000000000000
2015-05-13 00:00:00-05,624,0.27795000000000000000,0.00000000000000000000,-0.01573333333333333333
2015-05-13 01:00:00-05,624,0.30666666666666666667,0.00000000000000000000,-0.01596666666666666667
2015-05-13 02:00:00-05,624,0.30296666666666666667,0.00000000000000000000,-0.01600000000000000000
2015-05-13 03:00:00-05,624,0.28981666666666666667,0.00000000000000000000,-0.01596666666666666667
2015-05-13 04:00:00-05,624,0.31610000000000000000,0.00000000000000000000,-0.01586666666666666667
2015-05-13 05:00:00-05,624,0.28745000000000000000,0.00000000000000000000,-0.01530000000000000000
2015-05-13 06:00:00-05,624,0.55838333333333333333,0.00000000000000000000,-0.01483333333333333333
2015-05-13 07:00:00-05,624,0.39951666666666666667,0.00000000000000000000,0.03750000000000000000
